memberId,dodsId,pimsId,name,nameListed,nameInFull,gender,dateOfBirth,dateOfDeath,house,houseStartDate,houseEndDate,partyId,party,from,layingMinisterName,state,stateIsActive,stateReason,stateStartDate
4492,84398,6032,Maria Caulfield,"Caulfield, Maria",Maria Caulfield MP,F,1973-08-06T00:00:00,,Commons,2015-05-07T00:00:00,,4,Conservative,Lewes,,Current Member,true,,2015-05-07T00:00:00
3312,27022,2530,Lord Cavendish of Furness,"Cavendish of Furness, L.",The Lord Cavendish of Furness DL,M,1941-11-02T00:00:00,,Lords,1990-05-17T00:00:00,,4,Conservative,Life peer,,Current Member,true,,1990-05-17T00:00:00
3042,,,Earl of Cawdor,"Cawdor, E.",The Earl of Cawdor,M,1932-09-06T00:00:00,1993-06-20T00:00:00,Lords,1970-01-09T00:00:00,1993-06-20T00:00:00,21,Other,Hereditary,,,false,,
3311,,,Earl of Cawdor,"Cawdor, E.",The Earl of Cawdor,M,1962-06-30T00:00:00,,Lords,1993-06-20T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
3304,,,Lord Cawley,"Cawley, L.",The Lord Cawley,M,1913-07-27T00:00:00,,Lords,1954-09-25T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
369,25684,2534,Mr Ian Cawsey,"Cawsey, Mr Ian",Mr Ian Cawsey,M,1960-04-14T00:00:00,,Commons,1997-05-01T00:00:00,2010-05-06T00:00:00,15,Labour,Brigg & Goole,,,false,,
2459,,,Lord Cayzer,"Cayzer, L.",The Lord Cayzer,M,1910-01-21T00:00:00,1999-04-16T00:00:00,Lords,1982-02-08T00:00:00,1999-04-16T00:00:00,4,Conservative,Life peer,,,false,,
3318,27114,2546,Lord Chadlington,"Chadlington, L.",The Lord Chadlington,M,1942-08-24T00:00:00,,Lords,1996-10-16T00:00:00,,4,Conservative,Life peer,,Current Member,true,,1996-10-16T00:00:00
3309,27115,2561,Lord Chalfont,"Chalfont, L.",The Rt Hon. the Lord Chalfont OBE MC,M,1919-12-05T00:00:00,,Lords,1964-11-11T00:00:00,2015-11-10T00:00:00,6,Crossbench,Life peer,,,false,,
4481,105925,6033,Alex Chalk,"Chalk, Alex",Alex Chalk MP,M,1976-08-08T00:00:00,,Commons,2015-05-07T00:00:00,,4,Conservative,Cheltenham,,Current Member,true,,2015-05-07T00:00:00
778,27116,2562,Baroness Chalker of Wallasey,"Chalker of Wallasey, B.",The Rt Hon. the Baroness Chalker of Wallasey,F,1942-04-29T00:00:00,,Lords,1992-04-24T00:00:00,,4,Conservative,Life peer,,Current Member,true,,1992-04-24T00:00:00
1434,25754,2564,Colin Challen,"Challen, Colin",Colin Challen,M,1953-06-12T00:00:00,,Commons,2001-06-07T00:00:00,2010-05-06T00:00:00,15,Labour,Morley & Rothwell,,,false,,
4267,101347,6005,Sarah Champion,"Champion, Sarah",Sarah Champion MP,F,1969-03-10T00:00:00,,Commons,2012-11-29T00:00:00,,15,Labour,Rotherham,,Current Member,true,,2015-05-07T00:00:00
2164,27117,,Lord Chan,"Chan, L.",The Lord Chan MBE,M,1940-03-06T00:00:00,2006-01-21T00:00:00,Lords,2001-06-02T00:00:00,2006-01-21T00:00:00,6,Crossbench,Life peer,,,false,,
3308,27118,2567,Viscount Chandos,"Chandos, V.",The Viscount Chandos,M,1953-02-12T00:00:00,,Lords,2000-04-19T00:00:00,,15,Labour,Life peer,,Current Member,true,,2000-04-19T00:00:00
779,,,Paul Channon,"Channon, Paul",Rt Hon Paul Channon,M,1935-10-09T00:00:00,2007-01-27T00:00:00,Commons,1959-10-08T00:00:00,1997-05-01T00:00:00,4,Conservative,Southend West,,,false,,
684,,,Mrs Judith Chaplin,"Chaplin, Mrs Judith",Mrs Judith Chaplin,F,1939-08-19T00:00:00,1993-02-19T00:00:00,Commons,1992-04-09T00:00:00,1993-02-19T00:00:00,4,Conservative,Newbury,,,false,,
3700,32315,,Baroness Chapman,"Chapman, B.",The Baroness Chapman,F,1961-08-03T00:00:00,2009-09-03T00:00:00,Lords,2004-06-24T00:00:00,2009-09-03T00:00:00,6,Crossbench,Life peer,,,false,,
492,25756,2572,Ben Chapman,"Chapman, Ben",Ben Chapman,M,1940-07-08T00:00:00,,Commons,1997-02-27T00:00:00,2010-05-06T00:00:00,15,Labour,Wirral South,,,false,,
4402,38326,6034,Douglas Chapman,"Chapman, Douglas",Douglas Chapman MP,M,1955-01-05T00:00:00,,Commons,2015-05-07T00:00:00,,29,Scottish National Party,Dunfermline and West Fife,,Current Member,true,,2015-05-07T00:00:00
3972,83499,5530,Jenny Chapman,"Chapman, Jenny",Jenny Chapman MP,F,1973-09-25T00:00:00,,Commons,2010-05-06T00:00:00,,15,Labour,Darlington,,Current Member,true,,2015-05-07T00:00:00
153,,2574,Sir Sydney Chapman,"Chapman, Sir Sydney",Sir Sydney Chapman,M,1935-10-17T00:00:00,2014-10-09T00:00:00,Commons,1979-05-03T00:00:00,2005-05-05T00:00:00,4,Conservative,Chipping Barnet,,,false,,
3307,1202,,Lord Chapple,"Chapple, L.",The Lord Chapple,M,1921-08-01T00:00:00,2004-10-19T00:00:00,Lords,1985-02-06T00:00:00,2004-10-19T00:00:00,6,Crossbench,Life peer,,,false,,
3306,,,Lord Charteris of Amisfield,"Charteris of Amisfield, L.",The Lord Charteris of Amisfield GCB GCVO QSO OBE,M,1913-09-07T00:00:00,1999-12-23T00:00:00,Lords,1978-02-07T00:00:00,1999-12-23T00:00:00,6,Crossbench,Life peer,,,false,,
1626,,,Christopher  Chataway,"Chataway, Christopher",Rt Hon Christopher  Chataway,M,1931-01-31T00:00:00,2014-01-19T00:00:00,Commons,1969-05-22T00:00:00,1974-10-10T00:00:00,4,Conservative,Chichester,,,false,,
3356,,,Lord Chatfield,"Chatfield, L.",The Rt Hon. the Lord Chatfield,M,1917-01-02T00:00:00,2007-09-30T00:00:00,Lords,1967-11-15T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
440,25797,2578,Mr David Chaytor,"Chaytor, Mr David",Mr David Chaytor,M,1949-08-03T00:00:00,,Commons,1997-05-01T00:00:00,2010-05-06T00:00:00,15,Labour,Bury North,,,false,,
2845,,,Lord Chelmer,"Chelmer, L.",The Lord Chelmer,M,1914-10-09T00:00:00,1997-03-03T00:00:00,Lords,1963-01-31T00:00:00,1997-03-03T00:00:00,4,Conservative,Life peer,,,false,,
2497,26523,,Bishop of Chelmsford,"Chelmsford, Bp.",The Rt Rev. the Lord Bishop of Chelmsford,M,1942-05-30T00:00:00,,Lords,2003-11-24T00:00:00,2009-08-31T00:00:00,3,Bishops,Bishops,,,false,,
2556,,,Bishop of Chelmsford,"Chelmsford, Bp.",The Rt Rev. the Lord Bishop of Chelmsford,M,1935-06-15T00:00:00,,Lords,2000-06-16T00:00:00,2003-06-30T00:00:00,3,Bishops,Bishops,,,false,,
2883,,,Bishop of Chelmsford,"Chelmsford, Bp.",The Rt Revd. the Lord Bishop of Chelmsford,M,1930-06-20T00:00:00,,Lords,1985-01-31T00:00:00,1999-04-30T00:00:00,21,Other,Bishops,,,false,,
4315,110097,2580,Bishop of Chelmsford,"Chelmsford, Bp.",The Rt Rev. the Lord Bishop of Chelmsford,M,1958-08-31T00:00:00,,Lords,2014-02-10T00:00:00,,3,Bishops,Bishops,,Current Member,true,,2014-02-10T00:00:00
3287,,,Viscount Chelmsford,"Chelmsford, V.",The Viscount Chelmsford,M,1931-03-07T00:00:00,1999-12-15T00:00:00,Lords,1970-09-30T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
2311,,,Lord Chelwood,"Chelwood, L.",The Lord Chelwood,M,1917-01-27T00:00:00,1989-04-06T00:00:00,Lords,1974-05-07T00:00:00,1989-04-06T00:00:00,4,Conservative,Life peer,,,false,,
4419,137578,6035,Joanna Cherry,"Cherry, Joanna",Joanna Cherry QC MP,F,1966-03-18T00:00:00,,Commons,2015-05-07T00:00:00,,29,Scottish National Party,Edinburgh South West,,Current Member,true,,2015-05-07T00:00:00
2294,,,Lord Chesham,"Chesham, L.",The Lord Chesham,M,1916-06-18T00:00:00,1989-12-23T00:00:00,Lords,1952-04-26T00:00:00,1989-12-23T00:00:00,4,Conservative,Hereditary,,,false,,
3338,,,Lord Chesham,"Chesham, L.",The Lord Chesham,M,1941-11-07T00:00:00,2009-08-27T00:00:00,Lords,1989-12-23T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
3044,,,Lord Cheshire,"Cheshire, L.",The Lord Cheshire,M,1917-09-07T00:00:00,1992-07-31T00:00:00,Lords,1991-07-17T00:00:00,1992-07-31T00:00:00,6,Crossbench,Life peer,,,false,,
2884,,,Bishop of Chester,"Chester, Bp.",The Rt Revd. the Lord Bishop of Chester,M,1930-06-07T00:00:00,,Lords,1987-10-31T00:00:00,1996-08-31T00:00:00,21,Other,Bishops,,,false,,
3616,26690,2586,Bishop of Chester,"Chester, Bp.",The Rt Rev. the Lord Bishop of Chester,M,1950-03-16T00:00:00,,Lords,2001-11-08T00:00:00,,3,Bishops,Bishops,,Current Member,true,,2001-11-08T00:00:00
3403,,,Lord Chetwode,"Chetwode, L.",The Lord Chetwode,M,1937-03-26T00:00:00,,Lords,1950-07-06T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
3401,,,Bishop of Chichester,"Chichester, Bp.",The Rt Rev. the Lord Bishop of Chichester DD,M,1915-04-27T00:00:00,,Lords,1979-08-17T00:00:00,2001-01-31T00:00:00,3,Bishops,Bishops,,,false,,
3851,64842,2588,Bishop of Chichester,"Chichester, Bp.",The Rt Rev. the Lord Bishop of Chichester,M,1945-06-19T00:00:00,,Lords,2008-02-18T00:00:00,2012-04-30T00:00:00,3,Bishops,Bishops,,,false,,
3402,,,The Earl of Chichester,"Chichester, E.",The Rt Hon. the Earl of Chichester,M,1944-04-14T00:00:00,,Lords,1944-02-21T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
1627,,,Sir Robin  Chichester-Clark,"Chichester-Clark, Sir Robin",Sir Robin  Chichester-Clark,M,1928-01-10T00:00:00,,Commons,1955-05-26T00:00:00,1974-02-28T00:00:00,38,Ulster Unionist Party,Londonderry,,,false,,
50,25798,4872,Lord Chidgey,"Chidgey, L.",The Lord Chidgey,M,1942-07-09T00:00:00,,Lords,2005-06-17T00:00:00,,17,Liberal Democrat,Life peer,,Current Member,true,,2005-06-17T00:00:00
3400,,,Viscount Chilston,"Chilston, V.",The Viscount Chilston,M,1946-09-06T00:00:00,,Lords,1982-04-10T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
3399,26691,2592,Lord Chilver,"Chilver, L.",The Lord Chilver FRS,M,1926-10-30T00:00:00,2012-07-08T00:00:00,Lords,1987-07-14T00:00:00,2012-07-08T00:00:00,4,Conservative,Life peer,,,false,,
598,,2594,Mr Malcolm Chisholm,"Chisholm, Mr Malcolm",Mr Malcolm Chisholm,M,1949-03-07T00:00:00,,Commons,1992-04-09T00:00:00,2001-06-07T00:00:00,15,Labour,Edinburgh North & Leith,,,false,,
4330,134803,7044,Baroness Chisholm of Owlpen,"Chisholm of Owlpen, B.",The Baroness Chisholm of Owlpen,F,1951-12-23T00:00:00,,Lords,2014-09-16T00:00:00,,4,Conservative,Life peer,,Current Member,true,,2014-09-16T00:00:00
3987,35922,5607,Rehman Chishti,"Chishti, Rehman",Rehman Chishti MP,M,1978-10-04T00:00:00,,Commons,2010-05-06T00:00:00,,4,Conservative,Gillingham and Rainham,,Current Member,true,,2015-05-07T00:00:00
3398,26692,2595,Lord Chitnis,"Chitnis, L.",The Lord Chitnis,M,1936-05-01T00:00:00,2013-07-12T00:00:00,Lords,1977-07-18T00:00:00,2013-07-12T00:00:00,21,Other,Life peer,,,false,,
2279,,,Marquess of Cholmondeley,"Cholmondeley, M.",The Most Hon. Marquess of Cholmondeley,M,1919-04-24T00:00:00,1990-03-13T00:00:00,Lords,1968-09-16T00:00:00,1990-03-13T00:00:00,21,Other,Hereditary,,,false,,
3397,26693,2597,Marquess of Cholmondeley,"Cholmondeley, M.",The Most Hon. the Marquess of Cholmondeley DL,M,1960-06-27T00:00:00,,Lords,1990-05-08T00:00:00,,49,Non-affiliated,Excepted Hereditary,,Leave of Absence,false,,2010-05-25T00:00:00
242,25799,2598,Mr Christopher Chope,"Chope, Mr Christopher",Mr Christopher Chope MP,M,1947-05-19T00:00:00,,Commons,1997-05-01T00:00:00,,4,Conservative,Christchurch,,Current Member,true,,2015-05-07T00:00:00
3387,26694,2599,Lord Chorley,"Chorley, L.",The Lord Chorley,M,1930-08-14T00:00:00,,Lords,2001-10-15T00:00:00,2014-11-17T00:00:00,6,Crossbench,Excepted Hereditary,,,false,,
3395,26478,2603,Lord Christopher,"Christopher, L.",The Lord Christopher CBE,M,1925-04-25T00:00:00,,Lords,1998-07-30T00:00:00,,15,Labour,Life peer,,Current Member,true,,1998-07-30T00:00:00
158,,2604,Ms Judith Church,"Church, Ms Judith",Ms Judith Church,F,1953-09-19T00:00:00,,Commons,1994-06-09T00:00:00,2001-06-07T00:00:00,15,Labour,Dagenham,,,false,,
4380,136478,6036,Jo Churchill,"Churchill, Jo",Jo Churchill MP,F,1964-03-18T00:00:00,,Commons,2015-05-07T00:00:00,,4,Conservative,Bury St Edmunds,,Current Member,true,,2015-05-07T00:00:00
3404,,,Viscount Churchill,"Churchill, V.",The Viscount Churchill,M,1934-07-31T00:00:00,,Lords,1973-12-21T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
1081,,,Winston Churchill,"Churchill, Winston",Winston Churchill,M,1940-10-10T00:00:00,2010-03-02T00:00:00,Commons,1970-06-18T00:00:00,1997-05-01T00:00:00,4,Conservative,Davyhulme,,,false,,
3098,,,Lord Churston,"Churston, L.",The Lord Churston,M,1910-02-12T00:00:00,1991-04-09T00:00:00,Lords,1930-04-19T00:00:00,1991-04-09T00:00:00,21,Other,Hereditary,,,false,,
3393,,,Lord Churston,"Churston, L.",The Lord Churston,M,1934-12-29T00:00:00,,Lords,1991-04-09T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
2861,,,Lord Citrine,"Citrine, L.",The Lord Citrine,M,1914-09-27T00:00:00,1997-03-18T00:00:00,Lords,1983-01-22T00:00:00,1997-03-18T00:00:00,21,Other,Hereditary,,,false,,
3392,,,Lord Citrine,"Citrine, L.",The Lord Citrine,M,1919-05-19T00:00:00,2006-08-05T00:00:00,Lords,1997-03-18T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
2908,,,Earl of Clancarty,"Clancarty, E.",The Earl of Clancarty,M,1911-09-18T00:00:00,1995-05-18T00:00:00,Lords,1975-09-15T00:00:00,1995-05-18T00:00:00,6,Crossbench,Hereditary,,,false,,
3391,87225,2608,Earl of Clancarty,"Clancarty, E.",The Earl of Clancarty,M,1952-05-01T00:00:00,,Lords,2010-06-28T00:00:00,,6,Crossbench,Excepted Hereditary,,Current Member,true,,2010-06-28T00:00:00
3390,,,Earl of Clanwilliam,"Clanwilliam, E.",The Earl of Clanwilliam,M,1919-09-27T00:00:00,2009-12-24T00:00:00,Lords,1989-03-30T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
388,25688,2610,Mr Michael Clapham,"Clapham, Mr Michael",Mr Michael Clapham,M,1943-05-15T00:00:00,,Commons,1992-04-09T00:00:00,2010-05-06T00:00:00,15,Labour,Barnsley West & Penistone,,,false,,
67,25164,2611,Mr James Clappison,"Clappison, Mr James",Mr James Clappison,M,1956-09-14T00:00:00,,Commons,1992-04-09T00:00:00,2015-03-30T00:00:00,4,Conservative,Hertsmere,,,false,,
3389,,,Earl of Clarendon,"Clarendon, E.",The Earl of Clarendon,M,1933-02-02T00:00:00,,Lords,1955-12-13T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
673,,2615,Alan Clark,"Clark, Alan",Rt Hon Alan Clark,M,1928-04-13T00:00:00,1999-09-05T00:00:00,Commons,1997-05-01T00:00:00,1999-09-04T00:00:00,4,Conservative,Kensington & Chelsea,,,false,,
1578,40488,4758,Greg Clark,"Clark, Greg",Rt Hon Greg Clark MP,M,1967-08-28T00:00:00,,Commons,2005-05-05T00:00:00,,4,Conservative,Tunbridge Wells,Secretary Greg Clark,Current Member,true,,2015-05-07T00:00:00
122,,2617,Mrs Helen Clark,"Clark, Mrs Helen",Mrs Helen Clark,F,1954-12-23T00:00:00,,Commons,1997-05-01T00:00:00,2005-05-05T00:00:00,15,Labour,Peterborough,,,false,,
1628,,,Henry  Clark,"Clark, Henry",Henry  Clark,M,1929-04-11T00:00:00,,Commons,1959-10-08T00:00:00,1970-06-18T00:00:00,38,Ulster Unionist Party,North Antrim,,,false,,
1590,36523,4759,Katy Clark,"Clark, Katy",Katy Clark,F,1967-07-03T00:00:00,,Commons,2005-05-05T00:00:00,2015-03-30T00:00:00,15,Labour,North Ayrshire and Arran,,,false,,
41,,2619,Dr Michael Clark,"Clark, Dr Michael",Dr Michael Clark,M,1935-08-08T00:00:00,,Commons,1983-06-09T00:00:00,2001-06-07T00:00:00,4,Conservative,Rayleigh,,,false,,
83,25622,2620,Paul Clark,"Clark, Paul",Paul Clark,M,1957-04-29T00:00:00,,Commons,1997-05-01T00:00:00,2010-05-06T00:00:00,15,Labour,Gillingham,,,false,,
1074,,,Sir William Clark,"Clark, Sir William",Rt Hon Sir William Clark,M,1917-10-18T00:00:00,2004-10-04T00:00:00,Commons,1970-06-18T00:00:00,1992-04-09T00:00:00,4,Conservative,Croydon South,,,false,,
599,24992,4896,Baroness Clark of Calton,"Clark of Calton, B.",The Baroness Clark of Calton QC,F,1949-02-26T00:00:00,,Lords,2005-06-21T00:00:00,,49,Non-affiliated,Life peer,,Disqualified,false,Member of the Judiciary,2009-10-01T00:00:00
3388,1224,,Lord Clark of Kempston,"Clark of Kempston, L.",The Rt Hon. the Lord Clark of Kempston,M,1917-10-18T00:00:00,2004-10-04T00:00:00,Lords,1992-07-21T00:00:00,2004-10-04T00:00:00,4,Conservative,Life peer,,,false,,
525,26578,2614,Lord Clark of Windermere,"Clark of Windermere, L.",The Rt Hon. the Lord Clark of Windermere,M,1939-10-19T00:00:00,,Lords,2001-07-02T00:00:00,,15,Labour,Life peer,,Current Member,true,,2001-07-02T00:00:00
130,25685,2623,Mr Charles Clarke,"Clarke, Mr Charles",Rt Hon Charles Clarke,M,1950-09-21T00:00:00,,Commons,1997-05-01T00:00:00,2010-05-06T00:00:00,15,Labour,Norwich South,,,false,,
624,,2624,Mr Eric Clarke,"Clarke, Mr Eric",Mr Eric Clarke,M,1933-04-09T00:00:00,,Commons,1992-04-09T00:00:00,2001-06-07T00:00:00,15,Labour,Midlothian,,,false,,
366,25686,2625,Mr Kenneth Clarke,"Clarke, Mr Kenneth",Rt Hon Kenneth Clarke QC MP,M,1940-07-02T00:00:00,,Commons,1970-06-18T00:00:00,,4,Conservative,Rushcliffe,,Current Member,true,,2015-05-07T00:00:00
1629,,,Philip  Clarke,"Clarke, Philip",Philip  Clarke,M,1905-04-16T00:00:00,2005-01-01T00:00:00,Commons,1955-05-26T00:00:00,1955-10-25T00:00:00,30,Sinn Fein,Fermanagh & South Tyrone,,,false,,
583,25687,2626,Mr Tom Clarke,"Clarke, Mr Tom",Rt Hon Tom Clarke,M,1941-01-10T00:00:00,,Commons,1982-06-24T00:00:00,2015-03-30T00:00:00,15,Labour,"Coatbridge, Chryston and Bellshill",,,false,,
355,,2627,Mr Tony Clarke,"Clarke, Mr Tony",Mr Tony Clarke,M,1963-09-06T00:00:00,,Commons,1997-05-01T00:00:00,2005-05-05T00:00:00,15,Labour,Northampton South,,,false,,
3413,26579,2622,Lord Clarke of Hampstead,"Clarke of Hampstead, L.",The Lord Clarke of Hampstead CBE,M,1932-04-17T00:00:00,,Lords,1998-07-29T00:00:00,,15,Labour,Life peer,,Current Member,true,,1998-07-29T00:00:00
3890,54408,5433,Lord Clarke of Stone-cum-Ebony,"Clarke of Stone-cum-Ebony, L.",The Rt Hon. the Lord Clarke of Stone-cum-Ebony,M,1943-05-13T00:00:00,,Lords,2009-05-29T00:00:00,,49,Non-affiliated,Life peer,,Disqualified,false,Member of the Judiciary,2009-10-01T00:00:00
1139,,,Bob Clay,"Clay, Bob",Bob Clay,M,1946-10-02T00:00:00,,Commons,1983-06-09T00:00:00,1992-04-09T00:00:00,15,Labour,Sunderland North,,,false,,
3415,,,Lord Cledwyn of Penrhos,"Cledwyn of Penrhos, L.",The Lord Cledwyn of Penrhos CH,M,1916-09-14T00:00:00,2001-02-22T00:00:00,Lords,1979-07-16T00:00:00,2001-02-22T00:00:00,15,Labour,Life peer,,,false,,
1563,27859,2631,Mr Nick Clegg,"Clegg, Mr Nick",Rt Hon Nick Clegg MP,M,1967-01-07T00:00:00,,Commons,2005-05-05T00:00:00,,17,Liberal Democrat,"Sheffield, Hallam",,Current Member,true,,2015-05-07T00:00:00
780,,,Sir Walter Clegg,"Clegg, Sir Walter",Sir Walter Clegg,M,1920-04-18T00:00:00,1994-04-15T00:00:00,Commons,1966-03-31T00:00:00,1987-06-11T00:00:00,4,Conservative,Wyre,,,false,,
528,25707,2633,Mr David Clelland,"Clelland, Mr David",Mr David Clelland,M,1943-06-27T00:00:00,,Commons,1985-12-05T00:00:00,2010-05-06T00:00:00,15,Labour,Tyne Bridge,,,false,,
3396,26580,2634,Lord Clement-Jones,"Clement-Jones, L.",The Lord Clement-Jones CBE,M,1949-10-26T00:00:00,,Lords,1998-07-17T00:00:00,,17,Liberal Democrat,Life peer,,Current Member,true,,1998-07-17T00:00:00
4366,35384,6037,James Cleverly,"Cleverly, James",James Cleverly MP,M,1969-09-04T00:00:00,,Commons,2015-05-07T00:00:00,,4,Conservative,Braintree,,Current Member,true,,2015-05-07T00:00:00
2382,,,Lord Clifford of Chudleigh,"Clifford of Chudleigh, L.",The Lord Clifford of Chudleigh,M,1916-04-13T00:00:00,1988-03-17T00:00:00,Lords,1964-08-27T00:00:00,1988-03-17T00:00:00,6,Crossbench,Hereditary,,,false,,
3420,,,Lord Clifford of Chudleigh,"Clifford of Chudleigh, L.",The Lord Clifford of Chudleigh,M,1948-03-17T00:00:00,,Lords,1988-03-17T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
249,25708,2637,Geoffrey Clifton-Brown,"Clifton-Brown, Geoffrey",Geoffrey Clifton-Brown MP,M,1953-03-23T00:00:00,,Commons,1992-04-09T00:00:00,,4,Conservative,The Cotswolds,,Current Member,true,,2015-05-07T00:00:00
3419,,,Lord Clinton,"Clinton, L.",The Lord Clinton DL,M,1934-10-07T00:00:00,,Lords,1965-03-18T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
1116,26645,2640,Lord Clinton-Davis,"Clinton-Davis, L.",The Rt Hon. the Lord Clinton-Davis,M,1928-12-06T00:00:00,,Lords,1990-05-08T00:00:00,,15,Labour,Life peer,,Current Member,true,,1990-05-08T00:00:00
3418,,,Lord Clitheroe,"Clitheroe, L.",The Lord Clitheroe DL,M,1929-11-03T00:00:00,,Lords,1984-09-18T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
553,25755,2643,Ann Clwyd,"Clwyd, Ann",Rt Hon Ann Clwyd MP,F,1937-03-21T00:00:00,,Commons,1984-05-03T00:00:00,,15,Labour,Cynon Valley,,Current Member,true,,2015-05-07T00:00:00
2378,,,Lord Clwyd,"Clwyd, L.",The Lord Clwyd,M,1900-11-28T00:00:00,1987-03-30T00:00:00,Lords,1955-12-19T00:00:00,1987-03-30T00:00:00,21,Other,Hereditary,,,false,,
3417,,,Lord Clwyd,"Clwyd, L.",The Lord Clwyd,M,1935-01-02T00:00:00,2006-10-10T00:00:00,Lords,1987-03-30T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
3416,26646,,The Lord Clyde,"Clyde, L.",The Rt Hon. the Lord Clyde,M,1932-01-29T00:00:00,2009-03-06T00:00:00,Lords,1996-10-01T00:00:00,2009-03-06T00:00:00,6,Crossbench,Life Peer (judicial),,,false,,
2887,,,Lord Clydesmuir,"Clydesmuir, L.",The Lord Clydesmuir,M,1917-05-21T00:00:00,1996-10-02T00:00:00,Lords,1954-10-31T00:00:00,1996-10-02T00:00:00,4,Conservative,Hereditary,,,false,,
3405,,,Lord Clydesmuir,"Clydesmuir, L.",The Lord Clydesmuir,M,1949-04-08T00:00:00,,Lords,1996-10-02T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
360,25758,2647,Vernon Coaker,"Coaker, Vernon",Vernon Coaker MP,M,1953-06-17T00:00:00,,Commons,1997-05-01T00:00:00,,15,Labour,Gedling,,Current Member,true,,2015-05-07T00:00:00
2381,,,Lord Cobbold,"Cobbold, L.",The Lord Cobbold,M,1904-09-14T00:00:00,1987-11-01T00:00:00,Lords,1960-11-23T00:00:00,1987-11-01T00:00:00,6,Crossbench,Hereditary,,,false,,
3414,26647,2650,Lord Cobbold,"Cobbold, L.",The Lord Cobbold DL,M,1937-07-14T00:00:00,,Lords,2000-06-06T00:00:00,2014-10-13T00:00:00,6,Crossbench,Excepted Hereditary,,,false,,
3422,,,The Viscount Cobham,"Cobham, V.",The Rt Hon. the Viscount Cobham,M,1943-06-05T00:00:00,2006-07-13T00:00:00,Lords,1977-03-20T00:00:00,1999-11-11T00:00:00,21,Other,Hereditary,,,false,,
2280,,,Lord Cochrane of Cults,"Cochrane of Cults, L.",The Lord Cochrane of Cults,M,1922-10-31T00:00:00,1990-06-15T00:00:00,Lords,1968-12-08T00:00:00,1990-06-15T00:00:00,21,Other,Hereditary,,,false,,
3412,,,Lord Cochrane of Cults,"Cochrane of Cults, L.",The Lord Cochrane of Cults DL,M,1926-09-20T00:00:00,,Lords,1990-06-15T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
1630,,,John  Cockcroft,"Cockcroft, John",John  Cockcroft,M,1934-07-06T00:00:00,,Commons,1974-02-28T00:00:00,1979-05-03T00:00:00,4,Conservative,Nantwich,,,false,,
781,,,Eric Cockeram,"Cockeram, Eric",Eric Cockeram,M,1924-07-04T00:00:00,,Commons,1979-05-03T00:00:00,1987-06-11T00:00:00,4,Conservative,Ludlow,,,false,,
3411,26648,,Lord Cockfield,"Cockfield, L.",The Rt Hon. the Lord Cockfield,M,1916-09-28T00:00:00,2007-01-08T00:00:00,Lords,1978-04-14T00:00:00,2007-01-08T00:00:00,4,Conservative,Life peer,,,false,,
782,,,Michael Cocks,"Cocks, Michael",Rt Hon Michael Cocks,M,1929-08-19T00:00:00,2001-03-26T00:00:00,Commons,1970-06-18T00:00:00,1987-06-11T00:00:00,15,Labour,Bristol South,,,false,,
3410,,,Lord Cocks of Hartcliffe,"Cocks of Hartcliffe, L.",The Rt Hon. the Lord Cocks of Hartcliffe,M,1929-08-19T00:00:00,2001-03-26T00:00:00,Lords,1987-10-06T00:00:00,2001-03-26T00:00:00,15,Labour,Life peer,,,false,,
1631,,,Denis  Coe,"Coe, Denis",Denis  Coe,M,1929-06-05T00:00:00,2015-03-06T00:00:00,Commons,1966-03-31T00:00:00,1970-06-18T00:00:00,15,Labour,Middleton & Prestwich,,,false,,
783,26649,2658,Lord Coe,"Coe, L.",The Lord Coe CH KBE,M,1956-09-29T00:00:00,,Lords,2000-05-16T00:00:00,,4,Conservative,Life peer,,Current Member,true,,2000-05-16T00:00:00
458,25759,2661,Ann Coffey,"Coffey, Ann",Ann Coffey MP,F,1946-08-31T00:00:00,,Commons,1992-04-09T00:00:00,,15,Labour,Stockport,,Current Member,true,,2015-05-07T00:00:00
